audio_path,Inference_result
st_set3_collectorgs198_speakergs1907_4_10.wav, 말 못 승부는 날에는 사람들이 같이 이계저계 다니면서 품앗이를 합니다.
st_set3_collectorgs198_speakergs1907_50_8.wav, 상랑하면 지인하고 일꾼들이 음식도 갈라먹고 술도 마시고 그럽니다.
st_set3_collectorgs198_speakergs1907_51_8.wav, 우리 어머니는 솜씨가 좋아서 옷도 잘 매고 음식도 맛깔나고 잘 하십니다.
st_set3_collectorgs198_speakergs1907_52_6.wav, 윤디를 하루에 올려놓고 뜨겁고 달궈 윤두질을 하지라
st_set3_collectorgs198_speakergs1907_53_8.wav, 지금 얼른 밥상부터 차릴 테니깐 배가 고프더라도 조금만 참아 있어
st_set3_collectorgs198_speakergs1907_54_9.wav, 손은 트랙이 까만 것도 있고 빨간 것도 있는데 그렇게 해도 누른 게 제일 많지롱
st_set3_collectorgs198_speakergs1907_55_10.wav, 시아바님께서 늦게까지 안 들어오면 홀빛에 불 켜놓고 밤새 기다리고 그랬습니다.
st_set3_collectorgs198_speakergs1907_56_9.wav, 날이 춥고 손도 시렵고 했지만 극해도 우리 일일깨네. 별로 피곤한 줄도 모르겠다.
st_set3_collectorgs198_speakergs1907_57_9.wav, 올해는 날씨도 좋았고 비도 적당하게 와가 밭농새도 정말 잘된 편이라
st_set3_collectorgs198_speakergs1907_58_8.wav, 자식들 서울에서 직장을 다니는데 바빠서 연락을 잘 못해도 잘 있지 않겠는교?
st_set3_collectorgs198_speakergs1907_59_7.wav, 알라가 놀이공원에 가자고 저렇게 짭치는데 바빠도 한번은 가봅시다
st_set3_collectorgs198_speakergs1907_5_8.wav, 여유가 있는 사람들은 개화집 지을 때 보통 몇 간짜리 집을 지었습니까?
st_set3_collectorgs198_speakergs1907_60_6.wav, 일이 힘들어도 돈벌이가 손주들 용돈이라도 줄 수 있으니까 좋지롱.
st_set3_collectorgs198_speakergs1907_61_8.wav, 이 구두 신은 지 5년이 지났으니까 굽이 다 닳아가 인자는 내 삘이야 되겠다.
st_set3_collectorgs198_speakergs1907_62_8.wav, 날이 더우면 소금을 적게 넣고 추우면 많이 넣고 그래야 맛이 제대로 납니다
st_set3_collectorgs198_speakergs1907_63_11.wav, 나물무칠때 간을 간가미리 하고 맞춰야지야 안그러면 썸맛이 나서 안돼
st_set3_collectorgs198_speakergs1907_64_13.wav, 담장을 납작한 돌빼가지고 쭉 이외에 맹글기도 하는데 다 그렇지는 않니도.
st_set3_collectorgs198_speakergs1907_65_9.wav, 여기는 전에 살던 데보다 시설도 좋고 애들 학교도 정말 가차바가 좋아요.
st_set3_collectorgs198_speakergs1907_66_8.wav, 휴가때만 되면 사람들이 여길 놀러와가 시래기를 내뿌리니까네 은선시렵다.
st_set3_collectorgs198_speakergs1907_67_9.wav, 오늘 비올 것 같으니깐 우산 챙겨가지고 가고 잊어버리지 말고 단디 챙겨가 온나
st_set3_collectorgs198_speakergs1907_68_12.wav, 여기는 총구석이라가 병원에 갈락하면 차를 타고 한참 나가야 되니더.
st_set3_collectorgs198_speakergs1907_69_8.wav, 가족끼리 해돋이 보면서 새해 다짐도 하고 소원도 빌고 올라고 해요.
st_set3_collectorgs198_speakergs1907_6_9.wav, 삼심 할매한테 자식들 공부 잘하고 가족들 건강하게 해달라고 빌었지요.
st_set3_collectorgs198_speakergs1907_70_9.wav, 말라가 어제부터 열이 안 떨어지는데 이러다가 킬 나는 거 아닌지 모르겠다.
st_set3_collectorgs198_speakergs1907_71_8.wav, 코피가 안 멈추고 이렇게 계속 나면 병원에 가봐야 하는 거 아닌가.
st_set3_collectorgs198_speakergs1907_72_7.wav, 요새는 예물도 많이 하지만 옛날에 우리 결혼할 때는 생각도 못했습니다.
st_set3_collectorgs198_speakergs1907_73_6.wav, 겨울에는 주접쌈 안에 석회 문치를 넣고 꼬매가 입읍니다
st_set3_collectorgs198_speakergs1907_74_11.wav, 지금 안개도 짙고 파도가 높아가 배가 만개 못댕긴다고 하데예.
st_set3_collectorgs198_speakergs1907_75_6.wav, 이붓이 좀 시끄러워도 사이가 불편해질까봐 고마 참고 살았습니다
st_set3_collectorgs198_speakergs1907_76_7.wav, 지난주에 상초도 숨겨놨으니까 10월 초쯤 되면 먹을 수 있을 겁니다.
st_set3_collectorgs198_speakergs1907_77_8.wav, 여기는 시골이라 교통이 좀 불편한데 공기도 깨끗하고 경치도 참 좋아.
st_set3_collectorgs198_speakergs1907_78_10.wav, 시라기를 새끼에 영따서 말려놨다가 나중에 굽기릴때 넣어가먹으면 맛있어요
st_set3_collectorgs198_speakergs1907_79_7.wav, 돼지 잡을 때 어른들이 여럿 붙어야지 안 그러면 힘들어서 못 잡습니다.
st_set3_collectorgs198_speakergs1907_7_10.wav, 방에 가리떡하고 술을 차려놓았으니까 편하게 드시면서 말씀하시소.
st_set3_collectorgs198_speakergs1907_80_7.wav, 빨리 먹으면 과식하게 되니까 배고파도 천천히 드시는게 좋습니다
st_set3_collectorgs198_speakergs1907_81_7.wav, 비가 많이 오면 축제부터 살피고 위험하다 싶으면 버뜩 집에서 나와야 합니다.
st_set3_collectorgs198_speakergs1907_82_8.wav, 운동을 안하면 좋은 약을 많이 먹어도 아무 소용이 없습니다.
st_set3_collectorgs198_speakergs1907_83_9.wav, 으릅은 살짜기 대추가 묻혀 먹기도 하고 고추장에 찍어 먹기도 했어요
st_set3_collectorgs198_speakergs1907_84_7.wav, 어릴 때 해교는 못 가고 풀비로 가고 소풀먹이러 다니고 그랬니더.
st_set3_collectorgs198_speakergs1907_85_9.wav, 여름철에는 모든 음식을 잘 익혀먹고 물도 꼭 끓인것만 드셔야돼
st_set3_collectorgs198_speakergs1907_86_8.wav, 모기향을 피우면 화재 위험도 있으니까 모거장을 쳐놓고 주무시는게 좋아요
st_set3_collectorgs198_speakergs1907_87_8.wav, 엘리베이터에 갇히면 우럭으로 나오려고 하지 말고 비상벨을 눌려서 도움을 청하이소.
st_set3_collectorgs198_speakergs1907_88_7.wav, 스님이 시주하러 오면 마인은 못 드려도 살을 조금씩 담아 드리고 그럽니다.
st_set3_collectorgs198_speakergs1907_8_12.wav, 비틀로 옷을 만들어 입었었다고 했는데 옷 맹거는 과정을 알려 주실랍니까?
st_set3_collectorgs198_speakergs1907_90_7.wav, 우리 메뉴리는 농사 일은 잘 못해도 청소 하나는 정강시력으로 잘 하니더
st_set3_collectorgs198_speakergs1907_91_7.wav, 점심 때 돌단치 가가 어찌나 많이 먹었는지 배불러서 저녁은 못 먹겠어요.
st_set3_collectorgs198_speakergs1907_93_10.wav, 단비는 하루 저녁이면 많이 짜는데 맹주는 촘촘해가 안만 짜도 많이 못 짜요.
st_set3_collectorgs198_speakergs1907_94_9.wav, 가스레인지에 불 켜놓은 걸 잊어버려서 음식을 막아 태워버렸습니다.
st_set3_collectorgs198_speakergs1907_95_7.wav, 오랫동안 한 동네에 살았던 할머니인데 돌아가시니까 내 마음이 아프네.
st_set3_collectorgs198_speakergs1907_96_6.wav, 철압약은 시원한 마차가 챙겨 드셔야지 안 그러면 효과가 없습니다.
st_set3_collectorgs198_speakergs1907_97_10.wav, 집에 돌아와 보이건에 문이 열려있고 빼다지기에 넣어둔 돈이 전부 없어졌습니다.
st_set3_collectorgs198_speakergs1907_98_10.wav," 아들, 오늘 중요한 시험 보이끄네. 이색력하고 찹쌀떡 먹고 심내서 시험 잘 봐래이."
st_set3_collectorgs198_speakergs1907_99_7.wav, 옛날부터 조상 꿈이나 대지 꿈꾸면 집에 돈 들어온다고 좋아했지롱.
st_set3_collectorgs198_speakergs1907_9_9.wav, 계열에 먹을 채소나 과일 같은 것은 오래 보관했습니까?
st_set3_collectorgs198_speakergs2076_0_8.wav, 진정동네하고 이 동네하고 차례 지낼때 상차림이 뭐 다릅니까?
st_set3_collectorgs198_speakergs2076_100_9.wav, 청구수기라 젊은 사람 함부로 없고 전부 노인들만 있으니까 농사 찍기도 힘들어
st_set3_collectorgs198_speakergs2076_101_8.wav," 소도 사람 연기를 잘 먹여야 근육도 붙고, 힘도 생겨서 일을 잘 하지롱."
st_set3_collectorgs198_speakergs2076_102_6.wav, 오가심을 자를 때는 미리 선을 그어놔야 똑바로 잘 자를 수 있어요
st_set3_collectorgs198_speakergs2076_103_8.wav, 올해는 배취농사 마호가 짐장을 하려면 배취를 좀 사와서 담가야겠네
st_set3_collectorgs198_speakergs2076_104_8.wav, 우리 매누리는 자식들 잘 챙겨 착해가 내가 얼마나 자랑하고 당긴다고
st_set3_collectorgs198_speakergs2076_105_9.wav, 배채 한 포기 키우는 것도 이렇게 힘든데 어머니는 왜 평생 농사를 짓고 살았을까?
st_set3_collectorgs198_speakergs2076_106_8.wav, 비가 올 줄도 모르고 살짜리를 하루 종일 열심히 캤는데 완전히 헛수고했다
st_set3_collectorgs198_speakergs2076_107_8.wav, 어제는 시율이 좋다마 우리 클때는 하고싶은것도 못하고 곤물이 많았어
st_set3_collectorgs198_speakergs2076_108_8.wav, 전화를 하고 싶은데 얘기하는 중간에 전화로 나오기가 어렵어서 집에 전화 못합니다.
st_set3_collectorgs198_speakergs2076_109_9.wav, 어머이 지금 차타고 자 나갈라 하는데 혹시 음료로 나가시려고 하면 태워 드릴께
st_set3_collectorgs198_speakergs2076_10_7.wav, 어깨가 뻐근한데 얼음 찜질하고 냉장고에 얼음 좀 꺼내 둬라이
st_set3_collectorgs198_speakergs2076_11_8.wav, 바다를 계속 관리해야지 안그러면 금새 잡초가 자리에 엉망이 됐네
st_set3_collectorgs198_speakergs2076_12_8.wav, 옛날에는 먹을게 없으니까 겨울에 고드름도 맛있다고 땀고 그랬지
st_set3_collectorgs198_speakergs2076_13_8.wav," 지사를 안 모실 것 같으면 모르겠지만, 지사를 모실 것 같으면 정성을 들여야 한대"
st_set3_collectorgs198_speakergs2076_14_9.wav, 밭이 별로 크지도 않으니깐 카베추보다는 상추가 더 씹는게 좋겠습니다
st_set3_collectorgs198_speakergs2076_15_8.wav, 옛날에는 혼자 김장을 했는데 요즘 힘들어서 동네 사람들은 같이 합니다
st_set3_collectorgs198_speakergs2076_16_8.wav, 산에 가서 조금만 탱기보면 지폐에 만드는 좋은 나무가 천지백갈입니다
st_set3_collectorgs198_speakergs2076_17_8.wav, 다리도 아프고 날이 뜨거우니까 저기 그릉지에서 잠시 쉬어다 가입시다
st_set3_collectorgs198_speakergs2076_18_8.wav, 도로깨가 꽤나 무거워 허리 다칠 수 있으니 타닥탈 때 살살 두드리라이
st_set3_collectorgs198_speakergs2076_19_8.wav, 옛날에는 특별한 간식이 없으니까 옥수수깽이나 잠자 같은 걸 먹고 그랬습니다
st_set3_collectorgs198_speakergs2076_1_7.wav, 둔가지로 쓸 나무는 또 갈라가 저쪽 땀장 밑에 쌓아두면 됩니다
st_set3_collectorgs198_speakergs2076_20_7.wav, 여기까지 오시느라 욕봤는데 시원한 냉수부터 한잔 더이소
st_set3_collectorgs198_speakergs2076_21_7.wav, 지진이 일어나면 책상 밑으로 들어가 멈출 때까지 기다려야 합니다
st_set3_collectorgs198_speakergs2076_22_8.wav, 옷에 날씨가 가물어서 농초도 못 짓고 계속 집에만 있을게 정말 답답네
st_set3_collectorgs198_speakergs2076_23_7.wav, 오랜만에 가족끼리 외식 한번 하자고 하는데 그것도 못하면 어쩌는 겨?
st_set3_collectorgs198_speakergs2076_24_8.wav," 셔츠 입어 입게 사람이 달라 보이는데, 전부터 내가 옷 좀 사 입으란 카드나?"
st_set3_collectorgs198_speakergs2076_25_9.wav, 처음 시집왔을때 생선국을 보고 이거 비린내가 나가 오해물 걱정합니다
st_set3_collectorgs198_speakergs2076_26_8.wav, 밀감이 너무 쇠고르가서 못먹겠는데 냉장고에 다른 과일이 있으면 좀 내올래?
st_set3_collectorgs198_speakergs2076_27_7.wav, 오랜만에 조캐를 보이니까 못 알아볼 정도로 훌쩍 커피리가 깜짝 놀랬데이
st_set3_collectorgs198_speakergs2076_28_7.wav, 수술비가 한두 푼이 아닌데 갑자기 돈 얘기를 하면 어쩌란 말이고
st_set3_collectorgs198_speakergs2076_29_8.wav, 추석 때 잘 지내면서 조상한테 감사하다고 인사를 잘 해야 한대
st_set3_collectorgs198_speakergs2076_2_7.wav, 수박은 큰게 맛있다고 하는데 참외는 작은게 맛있는건가?
st_set3_collectorgs198_speakergs2076_30_10.wav, 등더리에 살밑이 다 뺏겨졌는데 연고를 바르니까 희한하구로 금방 깔았네
st_set3_collectorgs198_speakergs2076_31_8.wav, 나이가 더 있게네 기기가 어두워져서 사람들이 무슨 말을 해도 잘 못 알아듣겠네
st_set3_collectorgs198_speakergs2076_32_8.wav, 시아바님께서 옷차려입고 나가시면 사람들이 가다제이라고 많이 말씀하실대.
st_set3_collectorgs198_speakergs2076_33_9.wav, 애널들이 쌀을 다 뺏걸어 가필이서 없어있기에 맨날 공당 보리밥 밖에 못 먹었지롱
st_set3_collectorgs198_speakergs2076_34_7.wav, 채독이 걸리면 얼굴이 노랗게 해가지고 사람이 기운이 하나도 없어 비다
st_set3_collectorgs198_speakergs2076_35_8.wav, 돼지머리 갖다 놓고 굽함 벌리면 동네 사람도 쫘아악 와가 기징도 하고 그랬습니다
st_set3_collectorgs198_speakergs2076_36_8.wav, 점의 무시 구디가 어딘지 아는 사람들은 다른 무시를 빼갔기도 했죠
st_set3_collectorgs198_speakergs2076_37_7.wav, 개미에 물리면 병원에 가야지 된장 같은거 마음대로 바르면 큰일납니다
st_set3_collectorgs198_speakergs2076_38_8.wav, 평생을 농사만 지으니까 허리가 구부가 인자는 똑바로 걸을 수가 없습니다
st_set3_collectorgs198_speakergs2076_39_8.wav, 닭을 닭고통에 넣어두지 않으면 밤에 삼진승이 내려와 물고 가버립니다
st_set3_collectorgs198_speakergs2076_3_7.wav, 비단을 왜 짜는지 그 과정을 한 번쯤 말씀해 주실란교?
st_set3_collectorgs198_speakergs2076_40_8.wav, 콘센터에 코드를 너무 많이 꼽으면 불이 날수있을때 정말 위험합니다
st_set3_collectorgs198_speakergs2076_41_10.wav, 자식들 때문에 열심히 살았는데 이제 자식들이 이렇게 날 챙겨주니까 고맙지롱
st_set3_collectorgs198_speakergs2076_42_8.wav, 태풍 때문에 바람이 이렇게 시계 부위끈에 산사태가 날까봐 잠이 한수도 못잡습니다.
st_set3_collectorgs198_speakergs2076_43_9.wav, 배를 짜다가 줄이 트집히면 끊어진 배를 막 이사하고 다시 짜야합니다
st_set3_collectorgs198_speakergs2076_44_8.wav, 동네에서 무슨 사고라도 생기면 마을 사람들이 굳제이 불러가 굳하고 그랬습니다
st_set3_collectorgs198_speakergs2076_45_7.wav, 감기약 먹고 잡으러 올 때는 사고 날 수가 있으니 개운기 멀지 마이소
st_set3_collectorgs198_speakergs2076_46_9.wav, 남자들은 농악도 하고 씨름도 하고 여자들은 강강 설레 하면서 놀았지롱
st_set3_collectorgs198_speakergs2076_47_8.wav, 된장국 끓이고 호박부부회가 양념장으로 비벼먹으면 달달한게 맛있습니다
st_set3_collectorgs198_speakergs2076_48_9.wav, 올해는 날씨가 좋아서 농사도 잘됐고 밧데기도 팔고 하니까 기분이 좋습니다
st_set3_collectorgs198_speakergs2076_49_9.wav, 요새는 시간이 조금만 지나도 다이자 비고 물건도 자주 잃어버려서 큰일입니다
st_set3_collectorgs198_speakergs2076_4_9.wav, 마을 모순끄는 날에는 사람들이 같이 여기저기 다니면서 품아질을 합니다
st_set3_collectorgs198_speakergs2076_50_9.wav, 상랑하면 지인하고 일꾼들이 음식도 동말로 먹고 술도 마시고 그럽니다
st_set3_collectorgs198_speakergs2076_51_9.wav, 우리 어머니는 솜씨가 좋아가 꽃도 잘 맹글고 음식도 맛깔나고 했습니다
st_set3_collectorgs198_speakergs2076_52_7.wav, 윤디를 하루에 올려놓고 끓어 달궈 윤디질을 하시러
st_set3_collectorgs198_speakergs2076_53_8.wav, 지금 얼른 밥상부터 차릴 거니까 배가 고프더라도 조금만 참으시오.
st_set3_collectorgs198_speakergs2076_54_9.wav, 손은 저렇게 까만 것도 있고 빨간 것도 있는데 그렇게 해도 누른 게 제일 많지롱
st_set3_collectorgs198_speakergs2076_55_9.wav, 제방님께서 늦게까지 안 들어오면 콜비네가 불 켜놓고 밤새 기다리고 그랩니다
st_set3_collectorgs198_speakergs2076_56_9.wav, 날도 춥고 손도 시렵지만 그래도 우리 일이니까 별로 피곤한 줄도 모르겠다
st_set3_collectorgs198_speakergs2076_57_8.wav, 올해는 날씨도 좋았고 비도 적당하게 와서 단농새도 정말 잘된 편이라
st_set3_collectorgs198_speakergs2076_58_8.wav, 자식들 서울에서 직장 다니는데 바빠 연락은 잘 못해도 자리 있지 않겠는교?
st_set3_collectorgs198_speakergs2076_59_7.wav, 알라가 놀이공원에 가서 저렇게 짬치는데 바빠도 한번 가봅시다
st_set3_collectorgs198_speakergs2076_5_7.wav, 여유가 있는 사람들은 개화집 짓을때 보통 몇 칸집짜리 짓습니까?
st_set3_collectorgs198_speakergs2076_60_7.wav, 일이 힘들어도 돈벌이가 손주들 용돈이라도 줄 수 있을게 좋지롱
st_set3_collectorgs198_speakergs2076_61_9.wav, 이 구조 쉬는지 5년이 지났으니깐 굽이 다 딸려가 이제는 내필이 해야겠다
st_set3_collectorgs198_speakergs2076_62_8.wav, 날이 더우면 소금을 적게 넣고 추우면 많이 넣고 그러면 맛이 제대로 납니다
st_set3_collectorgs198_speakergs2076_63_9.wav, 나무 무칠때는 간을 간간히 무리하고 맞춰야지 안그러면 썸맛이 나서 안돼
st_set3_collectorgs198_speakergs2076_64_8.wav, 담장은 납땅한 돌필을 가지고 쭉 이어 맹글을 하는데 다 그렇진 않습니다
st_set3_collectorgs198_speakergs2076_65_9.wav, 여기는 전에 살던 곳보다 시설도 좋고 애들 학교도 정말 가치가 좋다
st_set3_collectorgs198_speakergs2076_66_9.wav, 휴가때만 되면 사람들이 여 놀러와가지고 시래기를 내필이 있구만 은서시럽네
st_set3_collectorgs198_speakergs2076_67_8.wav, 오늘 비 올거 같으니까 우산 챙겨갖고 이자 뿌리지 말고 단디 챙겨온나
st_set3_collectorgs198_speakergs2076_68_7.wav, 여기는 청구석이라 비온에 갈락하면 차를 타고 한참을 나가야 됩니다
st_set3_collectorgs198_speakergs2076_69_8.wav, 가족끼리 해돋이 보면서 새해 다짐도 하고 소원도 빌고 오려고 해요
st_set3_collectorgs198_speakergs2076_6_9.wav, 참신할미한테 자식들 공부 잘하고 가족들 건강하기로 해달라고 빌었지
st_set3_collectorgs198_speakergs2076_70_7.wav, 알라가 어제부터 열이 안떨어지는데 이러다가 킬을 하는거 아닌지 모르겠다
st_set3_collectorgs198_speakergs2076_71_7.wav, 커피가 안 멈추고 이렇게 계속 나면 병원에 가봐야 되는 거 아닌가
st_set3_collectorgs198_speakergs2076_72_8.wav, 요새는 애물도 많이 하지만 옛날에 우리 결혼할 때 생각도 못했습니다
st_set3_collectorgs198_speakergs2076_73_7.wav, 겨울에는 주즉사만에 소캐문치를 넣고 깨매가 이루어집니다.
st_set3_collectorgs198_speakergs2076_74_7.wav, 지금 안기도 짙고 파도가 높아서 배가 많이 못 다닌다고 하더니
st_set3_collectorgs198_speakergs2076_75_8.wav, 이붓이 좀 시끄러워도 사이가 불편해질까봐 고마 참고 잘 살압니다
st_set3_collectorgs198_speakergs2076_76_8.wav, 지난주에 상추도 숨겨놓았으니 4월 초쯤 되면 먹을수 있을겁니다
st_set3_collectorgs198_speakergs2076_77_8.wav, 여기는 시골이라 교통이 좀 불편한데 공기도 깨끗하고 경치가 참 좋아요
st_set3_collectorgs198_speakergs2076_78_9.wav, 시라기를 새끼에 0.5마리 놨다가 나중에 굽기릴때 넣어 먹으면 맛있어요
st_set3_collectorgs198_speakergs2076_79_7.wav, 돼지 잡을 때는 어른이 열악붙어야지 안그러면 힘들어서 못잡니다
st_set3_collectorgs198_speakergs2076_7_8.wav, 빵에 가리떡하고 술을 차려 놓았으니까 편하게 드시면서 말씀 나누시소
st_set3_collectorgs198_speakergs2076_81_8.wav, 비가 많이 오면 축대부터 살피고 위험하다 싶으면 모든 집에서 나와야 합니다.
st_set3_collectorgs198_speakergs2076_82_7.wav, 운동을 안하면 정량이 많이 묻어 아무 상관이 없습니다.
st_set3_collectorgs198_speakergs2076_83_7.wav, 더럽은 살짝 대치가 묻혀 먹기도 하고 고추장에 찍어 먹기도 했어요
st_set3_collectorgs198_speakergs2076_84_8.wav, 어릴 때 학교는 못 가고 풀미기로 가고 소필미기로 다니고 그랬습니다.
st_set3_collectorgs198_speakergs2076_85_8.wav, 여름철에는 모든 음식을 잘 익혀먹고 물도 꼭 끓여먹는것만 드셔야해요
st_set3_collectorgs198_speakergs2076_86_8.wav, 모구양을 피우면 가지염이 있으니 모구장을 쳐놓고 주무시기 좋아요
st_set3_collectorgs198_speakergs2076_87_9.wav, 엘리베이터에 가득키면 오르고 나오려고 하지 말고 비상벨을 눌러주셔서 도움을 청하이소
st_set3_collectorgs198_speakergs2076_88_9.wav, 선임이 시절에 오면 많이는 못드리고 쌀을 조금씩 담아드리고 그럽니다
st_set3_collectorgs198_speakergs2076_89_9.wav, 일을 잘 할 수 있으면 지가 맡아서 하던지 아니 뭐 당신이 노가리를 하지 말아야지
st_set3_collectorgs198_speakergs2076_8_8.wav," 비틀로 옷을 만들었다가 입으셨다가 했는데, 옷매기는 과정을 알려 주실랍니까?"
st_set3_collectorgs198_speakergs2076_90_8.wav, 우리 메누리는 농사를 잘 못해도 청소 하나는 잔잔스럽게 잘합니다.
st_set3_collectorgs198_speakergs2076_91_9.wav, 전신때 돌찬치과가 어찌나 많이 먹었는지 배불러서 저녁을 못먹겠어요
st_set3_collectorgs198_speakergs2076_92_8.wav, 처음에는 형한테 화가 많이 났었는데 이야기를 들어보니까 이해가 되더라고요
st_set3_collectorgs198_speakergs2076_93_8.wav, 산비는 하루 지내기만 많이 짜는데 맹주는 촘촘해가 암만 짜도 많이 못짜요
st_set3_collectorgs198_speakergs2076_94_6.wav, 가스렌지에 불 켜 놓은거 이자 뿌리가 음식을 막 가태올뻔 했니더
st_set3_collectorgs198_speakergs2076_95_7.wav, 오랫동안 한동네에서 살았던 할머니인데 돌아가시니까 마음이 아프네
st_set3_collectorgs198_speakergs2076_96_7.wav, 혈압약은 시간 맞춰서 챙겨드셔야지 안그러면 효과가 없습니다.
st_set3_collectorgs198_speakergs2076_97_9.wav, 집에 돌아오고있게 문이 열려있고 빼다주에 여어둔 돈이 점점 없어졌네
st_set3_collectorgs198_speakergs2076_98_9.wav, 아들 오늘 중요한 시험 보니까 이 생렷하고 찹쌀떡 먹고 심려서 시험 잘 보래이
st_set3_collectorgs198_speakergs2076_99_8.wav, 옛날부터 조상꿈이나 대지꿈꾸며 집에 돈 들어간다고 좋아했지롱
st_set3_collectorgs198_speakergs2076_9_7.wav, 계열에 먹을 채소나 과일 같은 것을 어디에 보관하고 해놨습니까?
st_set3_collectorgs198_speakergs2138_0_9.wav, 친정동네하고 이동네하고 자리 지낼때 상체리는건 뭐가 다릅니까?
st_set3_collectorgs198_speakergs2138_100_8.wav, 총구숲이라 젊은 사람들은 함부로 없고 전부 노인들만 있으니깐 농사짓기로 힘들어
st_set3_collectorgs198_speakergs2138_101_7.wav, 사람 면체로 잘 미기야 근육도 붙고 심도 생겨서 일을 잘 하지롱
st_set3_collectorgs198_speakergs2138_102_7.wav, 오가심을 자를 때는 미를 선을 끊어 놓아야 쪽발이 잘 자를 수 있지
st_set3_collectorgs198_speakergs2138_103_9.wav, 올해는 배취 농사를 망후가 짐장을 하려면 배취를 좀 사과와 담그어야 겠네
st_set3_collectorgs198_speakergs2138_104_7.wav, 우리 매누리는 자식들 잘 챙기고 착해가 내가 얼마나 자랑을 하고 댕긴다고
st_set3_collectorgs198_speakergs2138_105_8.wav, 배추 한복이 키우는 것도 이렇게 힘든데 어머니는 왜 평생 농세를 짓고 살았을까?
st_set3_collectorgs198_speakergs2138_106_7.wav, 비가 올 줄도 모르고 세차를 하루 종일 열심히 캤는데 완전히 헛수고했다
st_set3_collectorgs198_speakergs2138_107_8.wav, 요새는 시월이 좋다만 우리 클때는 하고 싶은 것도 못하고 꼴물이 많았어
st_set3_collectorgs198_speakergs2138_108_8.wav, 전화를 하고 싶었는데 얘기하는 중간에 전화로 나오기가 어려워가 집에 전화를 못했니더.
st_set3_collectorgs198_speakergs2138_109_7.wav, 어무이 지금 차타고 자 나가려고 하는데 혹시 읍내로 나가시면 태워 드릴께요
st_set3_collectorgs198_speakergs2138_10_7.wav, 어깨가 뻐근한데 얼음 뜸질 좀 하고 냉장고에 얼음 좀 꺼내 둬라이
st_set3_collectorgs198_speakergs2138_11_7.wav, 마다를 계속 관리를 해야지 안그러면 금세 잡초가 자라가 엉망이 되요
st_set3_collectorgs198_speakergs2138_12_8.wav, 옛날에는 먹을 것이 없으니깐 겨울에 고두름도 맛있다고 따먹고 그랬지롱
st_set3_collectorgs198_speakergs2138_13_8.wav," 지사를 안 모실 것 같으면 모르지만, 지사를 모실 것 같으마 정성을 들여야 되니더."
st_set3_collectorgs198_speakergs2138_15_7.wav, 옛날에는 혼자 짐장을 했는데 요즘은 힘들어가 동네 사람들하고 같이 합니다
st_set3_collectorgs198_speakergs2138_16_8.wav, 산에 가서 조금만 댕겨보면 지폐에 만들 나무가 천지 빽거리시더
st_set3_collectorgs198_speakergs2138_19_9.wav, 옛날에는 특별한 간식이 없으니깐 옥수수갱이나 잠자 같은 걸 먹고 그랬더니
st_set3_collectorgs198_speakergs2138_1_9.wav, 둥지로 썰 나무는 또 갈라가 저쪽 담당 밑에 쌓아두면 됩니다
st_set3_collectorgs198_speakergs2138_20_7.wav, 여기까지 오시느라고 욕봤는데 시원한 냉수부퉁 한잔 드시소
st_set3_collectorgs198_speakergs2138_21_8.wav, 지진이 일나면 어떤 책상 밑으로 들어가 멈출 때까지 좀 지달려야 합니다
st_set3_collectorgs198_speakergs2138_22_8.wav, 요새 날씨가 가물어서 농세도 못 짓고 계속 집에만 있으니까 정말 답답하네요.
st_set3_collectorgs198_speakergs2138_25_9.wav, 처음 시집왔을때 생선국을 보고 이거 비록 내가 내가 왜 먹을까 걱정했니더
st_set3_collectorgs198_speakergs2138_26_7.wav, 밀감이 너무 새콤해서 못먹겠는데 냉장고에 다른 과일 있으면 좀 내올래?
st_set3_collectorgs198_speakergs2138_27_8.wav, 오랜만에 조캐를 보니까 모나라병도로 훌쩍 커버리가 깜짝 놀랬데이
st_set3_collectorgs198_speakergs2138_29_7.wav, 추석 때 차례를 지내면서 초상한테 감사하다고 인사를 잘 해야 된데이
st_set3_collectorgs198_speakergs2138_2_7.wav, 수박은 큰게 맛있다고 하는데 참외는 작은게 맛있는건교?
st_set3_collectorgs198_speakergs2138_30_9.wav, 등돌이 살밑이 다 벗겨졌는데 연고를 바르고 오니깐 희한하게 금방 깔았네
st_set3_collectorgs198_speakergs2138_31_8.wav, 나이가 드니깐 귓기가 어두워져가 사람들이 무슨 말을 해도 잘 못 알아듣는다
st_set3_collectorgs198_speakergs2138_32_8.wav, 시아버님께서 옷차레 입고 나가시면 사람들이 가다제이라고 많이 말씀하십니다.
st_set3_collectorgs198_speakergs2138_3_6.wav, 비단을 왜 자른지 그 과정을 한번 좀 말씀해 주실랍니까?
st_set3_collectorgs198_speakergs2138_33_8.wav, 애놈들이 쌀을 다 뺏걸어 갔비리서 없으니깐 맨날 꽁당머리만 밖에 못먹었지로
st_set3_collectorgs198_speakergs2138_34_7.wav, 채독에 걸리면 얼굴이 노랗게 돼가지고 사람이 기운이 하나도 없어 비니더
st_set3_collectorgs198_speakergs2138_35_8.wav, 돼지 머리 갖다 놓고 쿠팡 벌리면 동네 사람들 쭉 와가 기갱도 하고 그랬습니다.
