audio_path,Inference_result
st_set3_collectorgs238_speakergs4442_47_7.wav,된장국 끓이고 호박밥 해서 양념장으로 비벼 달카면한 게 맛있습니다
st_set3_collectorgs238_speakergs4442_48_7.wav,올해는 날씨가 좋아서 농사도 잘 되됐고 밭떼기로 팔고 하우니까 기분이 좋습니다
st_set3_collectorgs238_speakergs4442_49_7.wav,요새는 시간이 조금만 지나도 다 잊어버리고 물건도 자주 일가뿌려서 큰일입니다
st_set3_collectorgs238_speakergs4442_50_7.wav,상랑하면 인하고 일꾼들이 음식도 나눠 먹고 술도 마시고 그랬습니다
st_set3_collectorgs238_speakergs4442_51_6.wav,우리 어무이는 솜씨가 좋아서 옷도 잘 만들고 음식도 맛깔나게 했습니다
st_set3_collectorgs238_speakergs4442_52_5.wav,윤디를 하로에 려놓고 뜨겁게 달궈 가 윤디질을 하지요
st_set3_collectorgs238_speakergs4442_53_5.wav,지금 밥상부터 릴 테니까 배가 고프더라도 조금만 참으요
st_set3_collectorgs238_speakergs4442_54_6.wav,소는 털레 까만 것도 있고 빨간 것도 있건데 그래도 누런 게 제일 많지요
st_set3_collectorgs238_speakergs4442_55_7.wav,시아버님께서 느께까정 안 드러오면은 허전해서 불 켜놓고 밤새 기다리고 그랬어요
st_set3_collectorgs238_speakergs4442_56_7.wav,날이 춥고 손도 시지만 그래도 우리 일이니까 별로 피곤한 줄 모르겠다
st_set3_collectorgs238_speakergs4442_57_6.wav,올해는 날씨도 좋았고 비도 적당하리서 와서 밭농사가 정말 잘 되니요
st_set3_collectorgs238_speakergs4442_58_7.wav,자식 서울에서 직장 다니는데 바빠서 연락을 잘 해도 잘 잘 있지 좋겠습니다
st_set3_collectorgs238_speakergs4442_59_5.wav,여가 공원 가지고 저렇게 했르는데 바빠도 가 봅더이고
st_set3_collectorgs238_speakergs4442_59_6.wav,제가 원 가지고 저렇게 르는데 바빠도 한 가 봅시다
st_set3_collectorgs238_speakergs4442_5_7.wav,여유가 있는 사람들은 기와집을 지을 때 보통 몇 칸짜리 집을 지었습니까
st_set3_collectorgs238_speakergs4442_60_6.wav,일이지 힘동어도 돈 버리서 손주들 용돈이라도 줄 으시면 좋지요
st_set3_collectorgs238_speakergs4442_61_5.wav,이 구두 신은 오년이 지나니까 다이 다 아서 이제는 버려야겠다
st_set3_collectorgs238_speakergs4442_62_6.wav,날이 더우면 조금 넣고 추우면 많이 넣 그래야 맛이 제대로 납니다
st_set3_collectorgs238_speakergs4442_63_6.wav,나물 무칠 때는 간을 하게 하고 잘 맞춰야지 안 그러면 쓴맛이 나서 안 데
st_set3_collectorgs238_speakergs4442_64_6.wav,담장은 납작한 돌멩이 가지고 쭉 이어 들기도 하는데 다 그렇지는 하더나요
st_set3_collectorgs238_speakergs4442_65_7.wav,여개는 전에 살던 데보다 시설도 시 좋고 애들 학교도 정말 가차바도 좋아어요
st_set3_collectorgs238_speakergs4442_66_6.wav,휴가 때만 면 사람들이 기 놀와서 쓰레기를 보버니까 지어고겠다
st_set3_collectorgs238_speakergs4442_66_7.wav,휴가 때만 면 사람들이 여기 놀러와서고 쓰레기를 기 하니까 지긋지어고하다
st_set3_collectorgs238_speakergs4442_67_7.wav,오늘 비가 올 같으니까 우산 챙겨가고 잊어버리지 지 말고 단잘 챙겨 챙 와라
st_set3_collectorgs238_speakergs4442_68_6.wav,여기는 촌구석이라 병원에 갈려고 차를 타고 참 참 됩니다
st_set3_collectorgs238_speakergs4442_69_7.wav,가족끼리 해돋이 보면서 새해 다짐도 하고 소원도 빌고 올려고 해나요
st_set3_collectorgs238_speakergs4442_69_8.wav,가족끼리 해돋이 보면서 새해 다짐도 하고 소원도 빌고 올려고 해나요
st_set3_collectorgs238_speakergs4442_6_7.wav,삼신할매한 자식들 부 잘하고 가족들 해달라고 빌었지로
st_set3_collectorgs238_speakergs4442_70_6.wav,알라가 어제부터 열이 안 떨어지는데 이러다 큰일 나는 아닌지 모르겠다
st_set3_collectorgs238_speakergs4442_71_5.wav,코피가 안 멈추고 이래 계속 나면 병원에 가봐야 하는 거 아닌요
st_set3_collectorgs238_speakergs4442_72_5.wav,요새은 예물도 많이 하지만 옛날에 결혼할 때는 했습어요
st_set3_collectorgs238_speakergs4442_74_5.wav,지금 안개 가짙고 파도가 아서 배가 가도고 먹겠어요
st_set3_collectorgs238_speakergs4442_75_6.wav,이웃 좀 시꺼끄러워도 사이가 불편해지질까 봐 그냥 참고 았습니다
st_set3_collectorgs238_speakergs4442_76_7.wav,지난주에 상추도 심 놓았으니까 사월 초쯤 되면 먹을 수 있 검니다
st_set3_collectorgs238_speakergs4442_77_7.wav,여는은 시골이라 교통이 불편한디 공기도 깨끗하고 경치가 참 좋아요
st_set3_collectorgs238_speakergs4442_78_6.wav,시래기를 새끼에 엮어서 말려 놨다가 나중에 국 끓일 때 어서 먹어면 맛있어요
st_set3_collectorgs238_speakergs4442_78_7.wav,시래기를 새끼에 엮어서 말려 놨다가 나중에 국 끓일 때 넣어서 먹어면 맛있어요
st_set3_collectorgs238_speakergs4442_79_6.wav,돼 잡을 때는 어른이 여럿 붙어야지 안 그러면 힘들어서 못 잡어요
st_set3_collectorgs238_speakergs4442_80_5.wav,빨리 과앗으면게 되니까 배고파도 찬천히 드시는 게 좋아요
st_set3_collectorgs238_speakergs4442_81_7.wav,비가 마이 오만 축대부터 살피고 위험하다 싶프면 얼른 집에서 나와야 합니다
st_set3_collectorgs238_speakergs4442_82_5.wav,운동을 안 하면 좋은 약을 마이 도 아무 소 없습니다
st_set3_collectorgs238_speakergs4442_83_6.wav,더러은 짝짜기 무쳐 먹기도 하고 고추장에 찍어 묵끼도 해어요
st_set3_collectorgs238_speakergs4442_84_6.wav,어릴 때 학교는 못 가고 풀 베러 가고 소풀 먹이러 다니고 그랬습니다
st_set3_collectorgs238_speakergs4442_86_7.wav,모기향을 피우면 화재 위험이 있쓰니까 모든 모장 쳐 놓고 무시 게 좋아어요
st_set3_collectorgs238_speakergs4442_87_7.wav,엘리베이터에 가키면 억지로 하지 말고 비상벨을 눌서 도움을 청하세요
st_set3_collectorgs238_speakergs4442_88_6.wav,스님이 시주하러 오면 많이는 못 드려도 쌀을 씩 아 드리고 그랬습니다
st_set3_collectorgs238_speakergs4442_88_7.wav,스님이 시주하러 오면 많이는 못 드어도 쌀을 씩 아 아드리고 그랬습니다
st_set3_collectorgs238_speakergs4442_89_7.wav,일을 잘할 수 있으면 자기가 맡아서 하든지 아니면 당신이 잔소리면 하지 말아야지
st_set3_collectorgs238_speakergs4442_8_6.wav,비틀로 옷을 만들어 입으셨다고 했는데 옷 만드는 과정을 말씀해까주실습니
st_set3_collectorgs238_speakergs4442_90_7.wav,우리 며느리는 농사 농일은 잘 못해도 청소 하나는 럽게 잘합니다
st_set3_collectorgs238_speakergs4442_91_7.wav,점심 때 돌잔치 가서 어찌나 많이 먹었는지 배불러서 저녁을 몬 먹겠어요
st_set3_collectorgs238_speakergs4442_92_8.wav,처음는 한 많이 났었는데 이야기를 듣다 보니까 이해 되라고예
st_set3_collectorgs238_speakergs4442_93_7.wav,삼베는 하루 저녁기면 많이 짜니데 명주는 촘해서 암만 짜도 많이 못 짜요
st_set3_collectorgs238_speakergs4442_94_6.wav,가스레인지에 불 켜 은 걸 잊저버려서 음식을 모두 뻔했어요
st_set3_collectorgs238_speakergs4442_95_6.wav,오랫동안 동네에서 살았던 니 머 돌아가셔서 정말 어아겠어요
st_set3_collectorgs238_speakergs4442_96_5.wav,혈압약은 시간을 맞춰서 챙겨 드셔야지안 그라면 효과가 없졌습니더
st_set3_collectorgs238_speakergs4442_97_6.wav,집에 돌아와 보니까 문이 열려 있고 서랍지에 이 전부 업모어졌습니다
st_set3_collectorgs238_speakergs4442_98_7.wav,아들 오늘 중요한 시험 보니까 이 생여타고 찹쌀떡 먹고 힘내서 시험 잘 봐다
st_set3_collectorgs238_speakergs4442_99_6.wav,옛날부터 조상꿈이나 돼지꿈 꾸면 집에 돈 들어온다고 좋아했지요
st_set3_collectorgs238_speakergs4442_9_5.wav,겨울에 먹을 채소나 같은 것은 오어디데 관했습니다
st_set3_collectorgs239_speakergs2161_0_9.wav,친정 동네하고 이 동네하고 차례 지낼 때 상 차리는 건 뭐가 다릅니까
st_set3_collectorgs239_speakergs2161_10_9.wav,어깨가 뻐근한디 얼음 뜸질 좀 하구로 냉장고에 얼음 좀 꺼내 도래
st_set3_collectorgs239_speakergs2161_11_10.wav,마다를 계속 관리해야지 안 그라모 금새 잡초가 자래가 엉망이 돼요
st_set3_collectorgs239_speakergs2161_12_13.wav,옛날에는 무을 이 업쓰니께네 겨울에 고드름도 맛있다고 따 묵고 그찌로
st_set3_collectorgs239_speakergs2161_13_9.wav,지사를 안 모실 것 가트만 모리지만 지사를 모실 것 같으마 정성을 들여야 되니더
st_set3_collectorgs239_speakergs2161_14_9.wav,밭이 별로 크지도 않으니꺼네 카배추보다는 상초 같은 걸 숭구 조켔니더
st_set3_collectorgs239_speakergs2161_15_9.wav,옛날에는 혼자 김장을 했는디 요즘은 힘드러가 동네 사람들하고 같이 합니다
st_set3_collectorgs239_speakergs2161_16_8.wav,산에 가서 조금만 댕겨보면 지팽이 만들기 좋은 나무가 천지삐까리시더
st_set3_collectorgs239_speakergs2161_17_9.wav,다리도 아프고 날이 뜨거우니꺼네 저기 그렁지에서 잠시 쉬었다가 갑시다
st_set3_collectorgs239_speakergs2161_18_10.wav,도로깨가 깨나 무거워가 허리 다칠 수 있쓰니꺼네 타작 털 때 살 뚜드리래이
st_set3_collectorgs239_speakergs2161_19_10.wav,옛날에는 특별한 간식이 업쓰니꺼네 옥수깽이 감자 같은 걸 먹고 그랜니더
st_set3_collectorgs239_speakergs2161_1_10.wav,둥가지로 쓸 나무는 또갈라가 저쪽 담장 담장 밑에 싸아 두만 됩니더
st_set3_collectorgs239_speakergs2161_20_7.wav,여개까정 오시느라 욕는디 시원한 냉수부텀 한 잔 드시이소
st_set3_collectorgs239_speakergs2161_21_8.wav,지진이 나 어떡 책상 밑으로 들어가 멈출 때까지 기달려야 합니데이
st_set3_collectorgs239_speakergs2161_22_9.wav,오새 날씨가 가물어서 농새도 몬 짓고 계속 집에만 이니꺼네 정말 답네
st_set3_collectorgs239_speakergs2161_23_7.wav,오랜만에 가족끼리 외식 번 하자고 하는데 그것도 우야능교
st_set3_collectorgs239_speakergs2161_24_8.wav,새옷 이브이꺼네 사람이 달라 비는디 전부터 내가 옷 좀 사 입으라고 안 하더나
st_set3_collectorgs239_speakergs2161_25_9.wav,처음 시접 왔을 때 생선국을 보고 이거 비렁내가 나가 우 우 우 먹을지 걱정핸니더
st_set3_collectorgs239_speakergs2161_26_9.wav,밀감이 너무 새그라워서 몬 먹껜는데 냉장고에 다린 과일 있으면 좀 내올래
st_set3_collectorgs239_speakergs2161_27_8.wav,오랜만에 조 보니까네 몬 알아볼 정도로 훌쩍 커 리 버리 까 깜짝 놀데이
st_set3_collectorgs239_speakergs2161_28_7.wav,수술비가 한두 푼이 아인디 갑째기 돈 이바구를 하믄만 어쩌라는 마리고
st_set3_collectorgs239_speakergs2161_29_8.wav,추 때 차례 지내민서 조상한테 감사하다고 인사를 잘해야 된데이
st_set3_collectorgs239_speakergs2161_2_9.wav,수박은 큰 게 맛있다고 하는디 참외는 작은 게 맛있는 건교
st_set3_collectorgs239_speakergs2161_30_9.wav,등더리에 살미치 다 껴젼는디 연고를 바르니꺼네 희안하구방 금방 까라안네요
st_set3_collectorgs239_speakergs2161_31_9.wav,나이가 드니꺼네 어두워져가 사람들이 무 무 말을 해도 잘 몬 아라듣껜니더
st_set3_collectorgs239_speakergs2161_32_9.wav,시아버님께서 옷 차려 입고 나가시만 사람들이 가다재이라고 마이 말씀하심니더
st_set3_collectorgs239_speakergs2161_33_8.wav,애놈들이 쌀을 다 빼 가 삐리서 업쓰니꺼네 만날 당 꽁당보리밥밖에 못 머걷찌로
st_set3_collectorgs239_speakergs2161_34_8.wav,채독에 걸리만 얼굴이 노랗게 돼 가지고 사람이 기운이 니도 하나도 없어 비니더
st_set3_collectorgs239_speakergs2161_35_8.wav,돼지머리 갖다 놓고 굿판 벌리만 동네 사람들 쭉 가 기경도 하고 그랬습니다
st_set3_collectorgs239_speakergs2161_36_7.wav,너므 무시 구디가 어덴지 아는 사람들은 다른 집 무시를 빼가기도 지로
st_set3_collectorgs239_speakergs2161_37_8.wav,배미에 물리만 병원에 가야지 된장 같은 거 마음대로 바르면 큰일 남니더
st_set3_collectorgs239_speakergs2161_38_8.wav,평생을 농새만 지으니꺼네 허리가 구버가 인자는 똑바로 걸을 수가 업니더
st_set3_collectorgs239_speakergs2161_39_8.wav,닭을 달구통에 넣어두지 아으만 산짐승이 내려와가 물고 삐립니더
st_set3_collectorgs239_speakergs2161_3_10.wav,비단을 우예 짜는지 그 과정을 한번 좀 말씀해 주실랍니껴
st_set3_collectorgs239_speakergs2161_4_10.wav,아을 모숨구는 날에는 사람들이 같이 이게저게 다니면서 품앗이를 합니다
st_set3_collectorgs239_speakergs2161_5_9.wav,여유가 있는 사람들은 개와집 지을 때 보통 몇 칸짜리 집을 지어습니껴
st_set3_collectorgs239_speakergs2161_6_10.wav,삼신할매한테 자슥들 공부 잘하고 가족들 건강하구로 달라고 빌지로
st_set3_collectorgs239_speakergs2161_7_10.wav,방에 가래떡하고 술을 려 노앗쓰니꺼네 편하게 드시면서 말씀 나누시소
st_set3_collectorgs239_speakergs2161_8_10.wav,비틀로 옷을 만드러가 입으셨다고 캔는디 옷 맹그는 과정을 알려주실랍니껴
st_set3_collectorgs239_speakergs2161_9_8.wav,게울레에 먹을 채소나 과일 같은 것은 오데 보관 해씁니껴
st_set3_collectorgs239_speakergs2485_0_14.wav,친장 동네하고 이 동네하고 차 지낼 때 채리는 건 뭐 다릅니까
st_set3_collectorgs239_speakergs2485_10_10.wav,어깨가 뻐근한 근한 얼음 뜸질 좀 로 하 냉장고에 얼음 꺼내 도래
st_set3_collectorgs239_speakergs2485_11_14.wav,마을 계속 관리해야지 안 그러모 금새 잡초가 자래가 엉망이 데요
st_set3_collectorgs239_speakergs2485_12_10.wav,옛날에는 무글 것이 업쓰니까네 겨울에 고드름을 마딛따꼬 따 먹고 그랬지로
st_set3_collectorgs239_speakergs2485_13_11.wav,지사를 안 모실 것 가트만 모리지만 지사를 모실 것 가트만 정성을 들여야 됩니다
st_set3_collectorgs239_speakergs2485_14_18.wav,밭이별로 크지도 안 꺼네 아 아느니꺼네 카배추보다는 상초 걸 기 좋켔니더
st_set3_collectorgs239_speakergs2485_15_15.wav,옛날에는 혼자 짐장을 핸는디 요즘은 힘드러가 동네 사람들하고 거치 합니다
st_set3_collectorgs239_speakergs2485_16_9.wav,산에 가서 조금만 댕겨보면 만들기 좋은 나무가 천지삐까리시더
st_set3_collectorgs239_speakergs2485_17_10.wav,다리도 아프고 날이 뜨거우니꺼네 저기 그렁지에서 잠시 쉬었다가 갑씨더
st_set3_collectorgs239_speakergs2485_18_10.wav,도로깨가 깨나 무거워가 허리 다칠 수 이쓰니까네 타작 털 때 살 드리이라
st_set3_collectorgs239_speakergs2485_19_15.wav,옛날에는 특별한 간식이 업스니꺼네 옥수갱이나 감자 같은 감자 같튼 걸 먹고 그랜니더
st_set3_collectorgs239_speakergs2485_1_10.wav,둥가지로 쓸 또갈라가 저쪽 담장 밑에 쌓아 두면 됩니다
st_set3_collectorgs239_speakergs2485_2_8.wav,수박은 크큰 마딛따꼬 하는디 참외는 작은 게 있 주실있니꺼
st_set3_collectorgs239_speakergs2485_3_9.wav,비단을 우예 짜는지 그 과정을 한 번 아겠어요
st_set3_collectorgs239_speakergs2485_4_14.wav,마을 시구는 날에는 사람들이 같이 이게저게 저게 다니면서 품앗 이를 합니다
st_set3_collectorgs240_speakergs2792_0_7.wav,친정 동네하고 이 동네하고 차리 지낼 때 상 채리는 건 뭐가 다릅니꺼
st_set3_collectorgs239_speakergs2485_5_13.wav,여유가 는 사람들은 기와 집 지을 때 보통 짜 집을 지얻습니껴
st_set3_collectorgs239_speakergs2485_6_11.wav,삼신할매한테 자슥식들 부 잘하고 가족들 건강하구로 달라고 빌엇찌로
st_set3_collectorgs239_speakergs2485_7_11.wav,방에 가리떡하고 술을 차려 노아쓰니까네 편하게 말씀 나누시소
st_set3_collectorgs239_speakergs2485_8_12.wav,비틀로 옷을 만드러가 입으다고 는데 옷 맹그는 과정을 알레 알주실랍니꺼
st_set3_collectorgs239_speakergs2485_9_12.wav,개어에 먹을 채소나 과일 같은 것은 어데 보 보관해습니껴
st_set3_collectorgs240_speakergs2792_100_8.wav,촌 석이라 젊은 사람은 함부레 없고 전부 노인들만 이쓰니꺼네 농새 짓기도 힘들어
st_set3_collectorgs240_speakergs2792_101_8.wav,소도 맨로 잘 머기야 육도 붙고 힘도 생겨서 일을 잘 하지로
st_set3_collectorgs240_speakergs2792_103_9.wav,올해는 배치 농새를 망우가 장을 하려믄 배치를 좀 사와야 담가야 되겠네
st_set3_collectorgs240_speakergs2792_104_8.wav,우리 메누리는 자슥들 잘 챙기고 착캐가 내가 얼마나 자랑을 하고 댕긴다고
st_set3_collectorgs240_speakergs2792_105_8.wav,배치 한 포기 키우는 것도 이러쿠럼 힘든디 어무이는 우예 평생 농사를 짓고 사라쓸라
st_set3_collectorgs240_speakergs2792_106_7.wav,비라가 도 모르고 세차를 하루일 종일 열심히 캤는디 완전히 헛수고 고따이
st_set3_collectorgs240_speakergs2792_107_9.wav,오새는 시월이 좋다만 우리 클 때는 하고 싶은 것도 하고 골모리 많았어
st_set3_collectorgs240_speakergs2792_108_8.wav,전화를 하고 시펀는디 얘기하는 중간에 전화하러 오기 나오 어려워가 집에 전화 했핸니더
st_set3_collectorgs240_speakergs2792_109_8.wav,어무 지금 차 타고 자 나갈라꼬 하는디 혹시 읍내로 나가시만 태워 드릴까예
st_set3_collectorgs240_speakergs2792_10_7.wav,어끼가 뻐어난디 얼음 뜸질 좀 하구로 냉장고에 얼음 좀 꺼내 도래이
st_set3_collectorgs240_speakergs2792_11_8.wav,마다를 계속 관리해야지 안 그라모 금새 잡초가 자래가 엉망이 돼요
st_set3_collectorgs240_speakergs2792_12_9.wav,옛날에는 무글 이 업쓰이꺼네 겨우에 고드름도 마있다고 따 묵꼬 그찌로
st_set3_collectorgs240_speakergs2792_13_9.wav,지사를 안 모실 모실 것 같가으면 모리지만 지사를 모실 것 같으면 정성을 드들여야 되니더
st_set3_collectorgs240_speakergs2792_14_9.wav,밭이별로 크지도 아느니꺼네 카배추보다는 상초 같은 걸 숭구 기 조컨니더
st_set3_collectorgs240_speakergs2792_15_8.wav,옛날에는 혼재 김장을 했는데 요즘은 힘드러가 동네 사람들하고 거치 함니더
st_set3_collectorgs240_speakergs2792_16_7.wav,산에 가서 조금만 댕겨보만 지패 만들기 좋은 나무가 천지삐리까리시더
st_set3_collectorgs240_speakergs2792_17_8.wav,다리도 아프고 날이 뜨거우꺼네 저기 거렁지에서 잠시 쉬시었다가 갑시더
st_set3_collectorgs240_speakergs2792_18_8.wav,도로깨가 깨나 무거워가 허리 다칠 수 이쓰니까네 타작 털 때 살 뚜디리래이
st_set3_collectorgs240_speakergs2792_19_9.wav,옛날에는 특별 간식이 업쓰시꺼네 옥수깽이나 잠자 같튼 걸 먹고 그랜니더
st_set3_collectorgs240_speakergs2792_1_8.wav,둥가지로 쓸 나무는 또갈라가 저쪽 장 밑에 쌓아두면 됩니더
st_set3_collectorgs240_speakergs2792_20_8.wav,여개까정 오시느라 욕는디 시원한 냉수부터 한 잔 드시소
st_set3_collectorgs240_speakergs2792_21_8.wav,지진이 일나면 어떤 책상 밑으로 들어가 멈출 때까지 기다려야 합니데이
st_set3_collectorgs240_speakergs2792_22_7.wav,요새 날씨가 가물어서 농새도 몬 짓고 계속 집에만 있으니꺼네 답땀네
st_set3_collectorgs240_speakergs2792_23_6.wav,오랜만에 가족끼리 외식 한번 하자고 하는디 그것도 하면 우야능교
st_set3_collectorgs240_speakergs2792_24_7.wav,새 옷 이브니까네 사람이 달라 전부텀 내가 옷 좀 사 입브라고 안 하더나
st_set3_collectorgs240_speakergs2792_25_7.wav,처음 시집 왔을 때 생선국 보고 이거 비렁내가 나가 우예 무글지 걱쩡핸니더
st_set3_collectorgs240_speakergs2792_26_8.wav,미감이 너무 새그라워서 몬 먹껜는디 냉장고에 다린 가일 이쓰면 좀 내 올래
st_set3_collectorgs240_speakergs2792_27_8.wav,오랜만에 조캐를 보이꺼네 몬 알아볼 정도로 훌쩍 깜짝 놀데이
st_set3_collectorgs240_speakergs2792_28_8.wav,수술가 한두 푼이 아닌디 갑자기 돈 이바구를 하만 어쩌라는 마리고
st_set3_collectorgs240_speakergs2792_29_8.wav,추식 때 차 차례 지내민면서 조상한테 감사하다고 를 잘해야 해야 덴데이
st_set3_collectorgs240_speakergs2792_2_6.wav,수박은 큰 게 맛시다고 하는디 참외는 작은 게 맛있는 건교
st_set3_collectorgs240_speakergs2792_30_9.wav,등더리에 살 치 다 껴젼는디 연고를 바르니까네 희하구로 방 까라안네요
st_set3_collectorgs240_speakergs2792_31_8.wav,나이가 드니까네 귀끼가 어 어두워져가 사람들이 무신슨 말을 해도 잘 아라듣껜니더
st_set3_collectorgs240_speakergs2792_32_9.wav,시아바님께서 옷 차려 입고 나가시만 사람들이 가다재이라고 마이 말씀하셨니더
st_set3_collectorgs240_speakergs2792_34_7.wav,채독게에 걸만 얼굴이 노랗게 돼가지고 사람이 기운이 하나도 없어 비니더
st_set3_collectorgs240_speakergs2792_35_8.wav,돼지머리 갖다 놓고 굿판 벌리만 동네 사람들 쭉 와가 기경도 하고 그랬습니다
st_set3_collectorgs240_speakergs2792_36_7.wav,너무 무시 구디가 어덴지 아는 사람들은 다른 집 무시를 빼가기도 찌로
st_set3_collectorgs240_speakergs2792_37_6.wav,배미에 물리만 병원에 가야지 된장 같은 거 마음대로 바르만 큰일 남니더
st_set3_collectorgs240_speakergs2792_38_7.wav,평생을 농사만 지으 꺼네 허리가 구버가 인자는 똑바로 걸을 수가 엄니더
st_set3_collectorgs240_speakergs2792_39_7.wav,닭을 달구통에 넣어두지 않으만 밤에 산짐승이 내려와가 물고 삐립니다
st_set3_collectorgs240_speakergs2792_3_5.wav,비단을 우예 짜는지 그 과정을 한번쯤 좀 말씀해 주실람니꺼
st_set3_collectorgs240_speakergs2792_40_7.wav,콘센트에 코드를 너무 많이 꼬브마 불이 날 수 이쓰니꺼네 정말 위험함니데이
st_set3_collectorgs240_speakergs2792_41_8.wav,자식들 때미네 열심히 사는디 인자 자식들이 이러쿠럼 날 챙겨주니꺼네 고맙찌로
st_set3_collectorgs240_speakergs2792_42_8.wav,태풍 때미네 바래이 시게 부이꺼네 산사태가 날까 봐 잠을 한숨도 못 못 잤습니다
st_set3_collectorgs240_speakergs2792_43_8.wav,배를 짜다가 줄이 터져 삐만 끊어진 데를 마카 이사가 다시 짜야 함니데이
st_set3_collectorgs240_speakergs2792_44_7.wav,동네에서 무신 사고라도 생기만 마을 사람들이 굳째이 불러가 굿하고 그씸더
st_set3_collectorgs240_speakergs2792_45_8.wav,감기약 무꼬 자부러울 때는 사고 날 수 이쓰니꺼네 경운기 몰지 마소
st_set3_collectorgs240_speakergs2792_46_7.wav,남자들은 농악도 하고 씨름도 하고 여자들은 강수월래 하면서 노찌로
st_set3_collectorgs240_speakergs2792_47_9.wav,된장국 끼리고 호박밥 해가 양념장으로 비 무그 무 달싸한 게 있니더
st_set3_collectorgs240_speakergs2792_48_8.wav,올해는 날씨가 아 조아가도 잘 됐고 밭떼기로 팔고 하이꺼네 기분 존니더
st_set3_collectorgs240_speakergs2792_49_8.wav,요새는 시간이 조금만 지나도 이어저삐고 물도 자주 일가뿌려서 큰일입니다
st_set3_collectorgs240_speakergs2792_4_7.wav,마을 모 숨구는 날에는 사람들이 같이 이기저 다니서 품마이를 합니다
st_set3_collectorgs240_speakergs2792_50_8.wav,상랑하고 쥐인하고 일꾼들이 음식도 농갈라 무꼬 술도 마시고 그랜니더
st_set3_collectorgs240_speakergs2792_51_8.wav,우리 어무이는 솜씨가 조아가 옷도 잘 맹글고 음식도 마깔나고로 했습니다
st_set3_collectorgs240_speakergs2792_52_6.wav,윤기를 화로에 올려놓고 뜨겁고 달궈가 윤디지를 하지로
st_set3_collectorgs240_speakergs2792_53_6.wav,지금 얼릉 밥상부터 채릴 테니꺼네 배가 고프더라도 조금만 참시소
st_set3_collectorgs240_speakergs2792_54_9.wav,소는 터레기 까만 까만 것도 있고 빨간 것도 있는디 그캐도 누른 기 제일 만치로
st_set3_collectorgs240_speakergs2792_55_9.wav,시아버님께서 늦게까정 안 드러오만 빈해가 켜놓고 밤새 기다리고 그랜니더
st_set3_collectorgs240_speakergs2792_56_8.wav,날이 칩고 손도 시지만 그캐도 우리 일이꺼네 별로 피곤한 줄도 모르겠다
st_set3_collectorgs240_speakergs2792_57_7.wav,올해는 날씨도 좋았고 비도 적당하고로 가 와가 밭농새가 정말 잘 된 편이라
st_set3_collectorgs240_speakergs2792_58_8.wav,자식들 서울에서 직장 댕기는디 바빠가 연락은 잘 모해도 잘 있 잘 안켄는겨
st_set3_collectorgs240_speakergs2792_59_7.wav,알라가 놀이공원에 가자고 저렇게 짭치는디 바빠도 한번은 가 보시더
st_set3_collectorgs240_speakergs2792_5_8.wav,여유을 는 사람은 기아집 지을 때 보통 몇 칸짜리 집을 지었습니까
st_set3_collectorgs240_speakergs2792_60_7.wav,일이 힘들어도 돈 버리가 손주들 이 돈 도 줄 수 이쓰니께 조치로
st_set3_collectorgs240_speakergs2792_61_12.wav,이 구죽 신은 신은 년이 지나니꺼네 굽이 다 달가 인제는 내삐리야게따
st_set3_collectorgs240_speakergs2792_62_8.wav,날이 더우만 소을 쪼깨 여코 추우만 마이 여코 그래야 맛이 제대로 남니더
st_set3_collectorgs240_speakergs2792_63_7.wav,나물 무칠 때는 간을 강가무리하구로 맞춰야지 안 그라모 쓴맛이 나서 안 돼
st_set3_collectorgs240_speakergs2792_64_7.wav,담장은 납한 돌삐를 가지고 쭉 이아어 맹글 도 맹글 하는디 다 그렇지는 안니더
st_set3_collectorgs240_speakergs2792_65_7.wav,여개는 전에 살던 데보다 시설도 좋고 애들 학교도 정말 가차바가 좋아요
st_set3_collectorgs240_speakergs2792_66_9.wav,휴가 때만 데대가 사람들이 여기개 러 놀 와가 씨레기를 내삐리꺼네 언선시럽따
st_set3_collectorgs240_speakergs2792_67_10.wav,오늘 비 올 것 같트니꺼네 우산 챙겨가고 이 말고 단디 챙겨가 온나
st_set3_collectorgs240_speakergs2792_68_7.wav,여개는 촌구석이라 병원에 갈라고 차를 타고 한참을 나가야 데니더
st_set3_collectorgs240_speakergs2792_69_7.wav,가족찌리 해돋이 보면서 새해 다짐도 하고 소원도 빌고 라 해요
st_set3_collectorgs240_speakergs2792_6_8.wav,삼신할매한테 자식들 공부 잘하고 가족들 건강하고로 해달라고 비찌로
st_set3_collectorgs240_speakergs2792_70_10.wav,알라가 어제부텀 열이 안 떠러지는디 이라다가 킬 나는 게거 아인지 모르걷다
st_set3_collectorgs240_speakergs2792_71_6.wav,코피가 안 멈추고 이러쿠럼 계속 나만 병원에 가봐야 하는 거 아닌교
st_set3_collectorgs240_speakergs2792_72_9.wav,오새는 에물도 마이 하지만 옛날에 우리 결혼할 때는 생각도 몬 모핸니더
st_set3_collectorgs240_speakergs2792_73_7.wav,겨울에는 우적 안에 캐뭉 여고 꼬매가 이니더
st_set3_collectorgs240_speakergs2792_74_10.wav,지금 안기도 안기도 짙고 파도가 노파가 배가 만개 몬 댕긴다고 하대예
st_set3_collectorgs240_speakergs2792_75_6.wav,이부시 시꺼러워도 사이가 불편해질까 봐 고마 참고 살니더
